,WAF
299,5.6
300,6.4
301,4.9
302,4.5
303,5.7
304,5.5
305,5.5
306,9.9
307,9.1
308,6.7
309,5.5
310,5.0
311,5.1
312,5.4
313,7.6
314,11.6
315,5.4
316,12.9
317,5.2
318,5.4
319,6.3
320,5.5
321,9.4
322,6.5
323,6.0
324,6.7
325,6.0
326,10.2
327,7.0
328,5.0
329,14.3
330,6.9
331,9.6
332,5.0
333,11.0
334,8.9
335,5.2
336,5.4
337,14.0
338,5.0
339,5.7
340,5.7
341,6.6
342,8.1
343,6.2
344,4.7
345,8.5
346,5.0
347,5.4
348,4.9
349,10.1
350,4.8
351,7.8
352,5.6
353,8.3
354,5.8
355,5.0
356,5.9
357,15.6
358,6.1
359,5.5
360,7.0
361,4.8
362,9.6
363,3.9
364,5.5
365,6.0
366,5.4
367,5.7
368,4.9
369,15.1
370,5.7
371,5.6
372,7.0
373,8.2
374,5.8
375,5.1
376,4.6
377,5.8
378,5.1
379,5.6
380,9.4
381,5.7
382,4.9
383,5.0
384,9.1
385,5.9
386,5.8
387,10.1
388,5.5
389,8.4
390,4.5
391,7.7
392,4.6
393,5.1
394,4.9
395,5.6
396,4.7
397,9.8
398,4.9
399,4.8
400,10.1
401,9.5
402,9.6
403,10.6
404,6.3
405,12.9
406,4.9
407,5.6
408,5.0
409,6.6
410,8.0
411,4.8
412,5.1
413,12.7
414,5.5
415,5.5
416,6.3
417,5.0
418,5.4
419,5.7
420,6.0
421,5.1
422,10.6
423,4.7
424,5.0
425,10.5
426,4.8
427,4.9
428,14.8
429,5.4
430,9.5
431,5.7
432,7.0
433,6.9
434,5.5
435,4.6
436,5.3
437,5.0
438,5.7
439,5.4
440,5.4
441,5.2
442,9.7
443,5.3
444,5.5
445,10.7
446,7.8
447,9.0
448,5.3
449,4.8
450,5.6
451,6.7
452,4.3
453,9.6
454,4.7
455,8.9
456,14.6
457,5.8
458,6.3
459,10.2
460,11.7
461,5.5
462,5.3
463,5.2
464,6.0
465,5.6
466,6.0
467,7.8
468,4.9
469,3.3
470,4.9
471,4.5
472,4.9
473,5.5
474,4.6
475,5.8
476,4.6
477,6.7
478,7.3
479,6.3
480,5.6
481,14.2
482,4.5
483,5.5
484,11.4
485,5.2
486,8.2
487,6.0
488,4.9
489,5.4
490,5.5
491,5.8
492,5.6
493,6.4
494,6.9
495,4.5
496,6.2
497,9.6
498,10.9
499,7.8
500,6.0
501,6.6
502,7.0
503,5.5
504,16.0
505,5.6
506,5.2
507,10.6
508,6.8
509,6.1
510,6.7
511,4.9
512,10.6
513,4.8
514,6.8
515,5.4
516,4.8
517,5.5
518,6.1
519,6.0
520,5.7
521,12.8
522,6.3
523,10.8
524,5.4
525,4.6
526,5.5
527,5.8
528,5.6
529,5.1
530,9.0
531,5.8
532,14.1
533,5.5
534,4.5
535,13.2
536,10.8
537,5.2
538,7.1
539,5.2
540,4.7
541,9.3
542,10.0
543,6.0
544,6.4
545,6.7
546,4.0
547,9.9
548,5.3
549,10.8
550,9.9
551,5.8
552,5.7
553,10.8
554,5.6
555,11.9
556,6.5
557,5.8
558,10.0
559,5.1
560,5.6
561,7.2
562,5.4
563,9.0
564,5.9
565,4.7
566,5.5
567,5.0
568,5.8
569,7.6
570,5.9
571,9.0
572,4.5
573,5.5
574,5.3
575,7.9
576,5.8
577,6.1
578,4.7
579,5.4
580,7.1
581,9.5
582,6.0
583,4.7
584,6.7
585,4.6
586,7.1
587,9.6
588,4.4
589,5.9
590,6.1
591,4.4
592,5.1
593,4.8
594,5.5
595,5.0
596,8.6
597,5.6
598,5.5
599,10.6
600,9.9
601,5.5
602,9.0
603,5.1
604,6.3
605,5.6
606,4.9
607,5.4
608,10.6
609,5.9
610,8.3
611,8.6
612,5.2
613,5.5
614,5.6
615,5.2
616,9.5
617,4.7
618,6.1
619,7.1
620,5.9
621,8.5
622,5.2
623,9.3
624,7.5
625,5.0
626,5.9
627,5.0
628,5.5
629,5.6
630,8.8
631,7.1
632,8.8
633,5.9
634,5.8
635,9.3
636,7.5
637,10.4
638,8.8
639,4.8
640,6.5
641,5.4
642,6.1
643,5.0
644,9.8
645,10.1
646,8.3
647,6.3
648,5.1
649,6.6
650,6.0
651,6.1
652,7.0
653,6.0
654,8.3
655,9.1
656,5.0
657,6.0
658,5.7
659,4.7
660,5.6
661,6.4
662,7.2
663,4.8
664,8.0
665,4.9
666,7.0
667,5.2
668,6.2
669,6.8
670,13.5
671,9.6
672,5.5
673,5.9
674,6.3
675,5.8
676,5.7
677,5.0
678,5.9
679,7.1
680,10.0
681,7.0
682,5.1
683,4.9
684,4.7
685,6.2
686,6.8
687,6.1
688,4.2
689,5.7
690,5.1
691,6.1
692,6.1
693,5.0
694,8.6
695,5.0
696,4.8
697,6.6
698,4.7
699,5.1
700,5.0
701,5.0
702,4.9
703,4.7
704,11.0
705,4.9
706,6.9
707,5.8
708,7.3
709,5.7
710,5.3
711,7.7
712,9.2
713,4.7
714,5.0
715,5.4
716,8.4
717,5.7
718,11.0
719,4.7
720,13.6
721,5.9
722,6.1
723,5.0
724,5.9
725,5.9
726,4.9
727,7.8
728,6.1
729,5.7
730,5.9
731,5.6
732,5.3
733,5.2
734,8.7
735,5.2
736,5.4
737,10.1
738,6.2
739,4.9
740,5.2
741,4.9
742,5.7
743,4.9
744,6.3
745,9.1
746,5.7
747,5.9
748,5.6
749,8.1
750,5.3
751,5.9
752,5.1
753,13.6
754,5.2
755,8.4
756,9.2
757,7.0
758,8.2
759,6.6
760,5.8
761,5.1
762,5.5
763,7.5
764,4.7
765,6.4
766,6.6
767,11.0
768,5.8
769,9.5
770,5.0
771,5.9
772,5.7
773,11.0
774,5.7
775,5.8
776,5.2
777,6.2
778,9.3
779,6.4
780,5.8
781,10.8
782,4.9
783,8.0
784,10.4
785,5.6
786,4.8
787,5.6
788,5.1
789,5.7
790,4.8
791,5.7
792,12.9
793,4.9
794,10.7
795,4.9
796,9.6
797,5.6
798,5.8
799,6.3
800,5.8
801,13.1
802,8.8
803,5.1
804,5.7
805,5.1
806,5.4
807,13.9
808,6.0
809,5.8
810,8.7
811,4.4
812,6.4
813,4.8
814,5.1
815,5.9
816,6.9
817,8.8
818,5.1
819,4.6
820,12.3
821,5.8
822,5.7
823,8.4
824,5.8
825,6.9
826,5.1
827,6.1
828,12.5
829,6.4
830,9.3
831,6.1
832,5.2
833,7.2
834,5.0
835,4.5
836,5.9
837,5.8
838,9.4
839,4.8
840,6.8
841,5.1
842,5.7
843,4.4
844,5.3
845,6.0
846,6.0
847,9.5
848,6.0
849,9.1
850,8.9
851,6.1
852,6.4
853,8.9
854,5.9
855,13.2
856,5.5
857,8.1
858,7.0
859,5.6
860,8.0
861,8.6
862,10.4
863,5.0
864,5.9
865,5.7
866,6.5
867,8.3
868,5.0
869,5.9
870,5.0
871,5.7
872,4.4
873,5.8
874,5.0
875,6.2
876,7.0
877,5.3
878,5.6
879,6.0
880,5.4
881,7.6
882,5.6
883,8.4
884,5.7
885,4.9
886,4.9
887,5.0
888,4.7
889,5.5
890,5.8
891,6.2
892,6.5
893,10.7
894,5.8
895,5.3
896,7.1
897,5.4
898,5.7
899,5.0
900,5.6
901,6.9
902,6.3
903,6.0
904,4.9
905,5.7
906,4.9
907,5.9
908,5.8
909,9.0
910,8.8
911,5.7
912,8.0
913,7.9
914,5.9
915,5.4
916,6.0
917,4.5
918,6.8
919,4.7
920,5.8
921,8.6
922,4.7
923,5.0
924,4.7
925,5.5
926,5.9
927,4.5
928,7.1
929,5.7
930,5.4
931,6.3
932,7.0
933,13.2
934,8.6
935,6.9
936,6.2
937,6.0
938,5.3
939,9.2
940,5.5
941,5.8
942,10.1
943,5.0
944,7.9
945,9.9
946,8.0
947,8.1
948,5.4
949,5.6
950,8.1
951,5.9
952,5.5
953,7.8
954,5.8
955,5.4
956,8.4
957,7.6
958,5.7
959,12.2
960,10.4
961,4.2
962,9.7
963,13.3
964,10.8
965,8.4
966,5.3
967,6.4
968,10.0
969,5.7
970,5.0
971,7.2
972,8.8
973,5.5
974,5.2
975,6.7
976,6.0
977,9.4
978,6.1
979,7.1
980,5.0
981,13.0
982,6.8
983,5.4
984,5.9
985,5.5
986,5.1
987,9.4
988,6.0
989,5.6
990,9.8
991,4.7
992,4.9
993,4.5
994,8.7
995,5.6
996,5.6
997,4.5
998,4.7
999,4.8
1000,5.5
1001,5.7
1002,4.0
1003,4.9
1004,9.2
1005,9.1
1006,5.8
1007,12.3
1008,6.8
1009,4.7
1010,4.6
1011,7.0
1012,4.9
1013,5.0
1014,4.8
1015,5.5
1016,5.5
1017,4.8
1018,8.6
1019,10.0
1020,4.5
1021,5.3
1022,5.4
1023,6.9
1024,4.5
1025,5.8
1026,10.8
1027,5.8
1028,7.0
1029,8.4
1030,6.1
1031,8.9
1032,5.9
1033,5.9
1034,5.0
1035,5.8
1036,4.9
1037,4.9
1038,6.3
1039,11.4
1040,14.6
1041,5.9
1042,13.5
1043,6.0
1044,5.9
1045,6.6
1046,5.0
1047,5.3
1048,7.5
1049,5.1
1050,7.2
1051,5.6
1052,5.6
1053,5.3
1054,4.9
1055,4.6
1056,9.2
1057,14.8
1058,9.0
1059,9.2
1060,6.8
1061,5.4
1062,4.8
1063,5.5
1064,5.6
1065,6.7
1066,4.8
1067,5.6
1068,7.0
1069,6.1
1070,10.9
1071,5.0
1072,3.9
1073,5.9
1074,4.9
1075,11.7
1076,5.8
1077,6.4
1078,7.6
1079,4.7
1080,5.0
1081,5.2
1082,5.6
1083,4.7
1084,7.9
1085,6.1
1086,5.8
1087,10.5
1088,5.5
1089,9.5
1090,4.9
1091,26.4
1092,5.6
1093,5.9
1094,5.0
1095,5.8
1096,6.2
1097,10.0
1098,8.4
1099,9.1
1100,4.9
1101,6.4
1102,7.8
1103,5.7
1104,13.9
1105,5.5
1106,5.4
1107,10.6
1108,5.0
1109,5.6
1110,6.1
1111,5.2
1112,9.3
1113,6.1
1114,4.2
1115,6.0
1116,6.1
1117,5.5
1118,7.0
1119,4.7
1120,5.7
1121,5.7
1122,8.1
1123,4.9
1124,6.7
1125,6.7
1126,5.7
1127,8.9
1128,9.3
1129,5.9
1130,6.8
1131,10.0
1132,6.1
1133,6.7
1134,4.7
1135,6.3
1136,5.9
1137,5.0
1138,6.6
1139,5.6
1140,7.8
1141,9.4
1142,5.9
1143,5.8
1144,9.8
1145,5.9
1146,6.8
1147,6.3
1148,8.0
1149,7.8
1150,6.8
1151,5.6
1152,4.8
1153,10.1
1154,6.7
1155,5.7
1156,9.0
1157,9.9
1158,5.1
1159,7.3
1160,5.4
1161,7.5
1162,5.0
1163,5.4
1164,10.5
1165,6.0
1166,6.0
1167,5.7
1168,5.4
1169,6.5
1170,9.4
1171,6.9
1172,5.2
1173,5.9
1174,6.3
1175,6.1
1176,9.2
1177,6.1
1178,5.8
1179,4.8
1180,4.8
1181,10.8
1182,8.3
1183,4.6
1184,5.9
1185,6.1
1186,13.1
1187,10.9
1188,7.2
1189,7.2
1190,5.2
1191,5.3
1192,4.7
1193,5.6
1194,8.0
1195,5.5
1196,4.9
1197,5.5
1198,5.4
1199,10.8
1200,4.6
1201,9.6
1202,13.9
1203,6.8
1204,6.1
1205,5.6
1206,9.2
1207,7.0
1208,5.0
1209,4.6
1210,5.6
1211,5.8
1212,9.5
1213,14.1
1214,5.8
1215,6.7
1216,5.7
1217,8.3
1218,11.6
1219,11.9
1220,8.9
1221,9.3
1222,4.9
1223,6.4
1224,5.5
1225,6.1
1226,5.1
1227,5.4
1228,4.7
1229,5.6
1230,5.5
1231,4.9
1232,4.5
1233,6.9
1234,6.3
1235,5.0
1236,5.1
1237,4.3
1238,10.8
1239,5.7
1240,4.7
1241,6.7
1242,6.0
1243,4.6
1244,6.1
1245,8.1
1246,8.3
1247,5.7
1248,9.6
1249,10.2
1250,10.6
1251,6.1
1252,5.5
1253,6.1
1254,5.5
1255,6.4
1256,5.0
1257,6.9
1258,4.9
1259,10.1
1260,5.1
1261,5.2
1262,5.4
1263,5.6
1264,5.4
1265,6.4
1266,7.7
1267,6.0
1268,5.6
1269,6.3
1270,7.9
1271,5.3
1272,6.1
1273,5.8
1274,5.6
1275,6.1
1276,5.7
1277,5.8
1278,4.9
1279,4.8
1280,5.1
1281,4.4
1282,8.9
1283,7.8
1284,4.8
1285,5.2
1286,5.9
1287,5.8
1288,5.6
1289,10.9
1290,8.0
1291,4.6
1292,6.2
1293,6.4
1294,9.5
1295,6.4
1296,6.4
1297,6.3
1298,5.1
1299,7.2
1300,5.3
1301,6.5
1302,5.4
1303,5.0
1304,6.3
1305,6.4
1306,4.7
1307,6.1
1308,5.2
1309,5.2
1310,5.4
1311,5.5
1312,4.9
1313,5.7
1314,5.0
1315,8.4
1316,6.9
1317,4.9
1318,8.7
1319,8.0
1320,5.8
1321,7.7
1322,5.7
1323,9.6
1324,9.7
1325,5.3
1326,8.7
1327,6.4
1328,6.3
1329,4.9
1330,8.2
1331,8.1
1332,5.6
1333,5.5
1334,3.7
1335,6.4
1336,13.0
1337,6.0
1338,5.0
1339,9.0
1340,5.2
1341,5.2
1342,5.5
1343,5.4
1344,6.0
1345,9.1
1346,9.1
1347,8.3
1348,5.1
1349,6.9
1350,5.1
1351,5.7
1352,5.6
1353,10.8
1354,5.6
1355,9.4
1356,9.3
1357,6.8
1358,10.1
1359,5.8
1360,5.6
1361,15.5
1362,7.1
1363,9.5
1364,12.9
1365,5.5
1366,8.0
1367,5.2
1368,13.8
1369,9.2
1370,5.8
1371,5.9
1372,4.1
1373,4.8
1374,5.0
1375,5.5
1376,13.9
1377,6.0
1378,9.1
1379,4.7
1380,12.4
1381,7.0
1382,10.0
1383,5.3
1384,6.2
1385,4.8
1386,11.6
1387,9.6
1388,5.9
1389,5.2
1390,4.7
1391,5.0
1392,4.9
1393,5.2
1394,9.4
1395,9.2
1396,9.2
1397,5.6
1398,4.6
1399,5.1
1400,5.6
1401,9.0
1402,5.7
1403,5.7
1404,5.0
1405,5.3
1406,12.4
1407,4.9
1408,10.8
1409,6.2
1410,11.6
1411,6.5
1412,5.2
1413,8.3
1414,4.7
1415,5.7
1416,5.2
1417,6.3
1418,6.2
1419,7.4
1420,4.6
1421,10.4
1422,6.0
1423,5.7
1424,5.5
1425,5.4
1426,8.9
1427,10.8
1428,4.3
1429,6.0
1430,9.3
1431,5.7
1432,7.2
1433,3.9
1434,8.3
1435,5.5
1436,6.1
1437,5.9
1438,10.5
1439,8.9
1440,5.8
1441,10.1
1442,12.3
1443,5.6
1444,6.4
1445,6.0
1446,5.9
1447,5.1
1448,5.4
1449,13.2
1450,8.0
1451,4.9
1452,9.9
1453,5.4
1454,6.0
1455,7.2
1456,5.6
1457,7.1
1458,4.8
1459,4.7
1460,5.6
1461,5.7
1462,5.9
1463,4.8
1464,8.3
1465,4.7
1466,6.3
1467,7.1
1468,5.6
1469,8.8
1470,6.0
1471,6.3
1472,6.3
1473,4.8
1474,12.4
1475,8.6
1476,7.7
1477,10.8
1478,5.5
1479,6.9
1480,5.8
1481,5.9
1482,7.6
1483,8.7
1484,7.8
1485,6.0
1486,4.8
1487,4.6
1488,4.5
1489,8.3
1490,7.4
1491,7.2
1492,5.7
1493,6.8
1494,10.3
1495,5.0
1496,5.1
1497,5.5
1498,8.3
1499,9.3
1500,9.4
1501,6.3
1502,5.2
1503,5.8
1504,9.6
1505,8.5
1506,8.9
1507,13.0
1508,6.1
1509,5.3
1510,5.5
1511,5.5
1512,5.2
1513,5.2
1514,5.0
1515,5.8
1516,5.5
1517,7.4
1518,5.4
1519,9.9
1520,3.8
1521,12.8
1522,5.0
1523,4.9
1524,8.1
1525,5.9
1526,10.1
1527,13.8
1528,5.5
1529,10.6
1530,6.3
1531,11.7
1532,5.4
1533,9.4
1534,5.4
1535,5.4
1536,4.9
1537,4.9
1538,6.4
1539,6.1
1540,7.9
1541,5.1
1542,5.2
1543,4.7
1544,5.6
1545,5.5
1546,5.7
1547,5.0
1548,5.5
1549,6.7
1550,5.4
1551,6.9
1552,5.3
1553,9.0
1554,5.2
1555,10.9
1556,5.0
1557,10.5
1558,5.8
1559,5.1
1560,6.8
1561,6.2
1562,5.5
1563,5.2
1564,4.7
1565,6.8
1566,5.4
1567,10.4
1568,5.2
1569,7.9
1570,4.8
1571,5.9
1572,4.9
1573,8.3
1574,5.3
1575,8.0
1576,5.6
1577,5.6
1578,5.7
1579,5.5
1580,9.8
1581,3.5
1582,6.7
1583,6.3
1584,5.6
1585,7.9
1586,5.3
1587,7.2
1588,5.6
1589,5.7
1590,13.9
1591,10.2
1592,5.1
1593,5.8
1594,5.4
1595,6.3
1596,5.5
1597,4.1
1598,12.6
1599,11.4
1600,6.0
1601,10.6
1602,7.1
1603,5.3
1604,11.3
1605,5.7
1606,5.3
1607,5.9
1608,9.0
1609,4.9
1610,5.2
1611,5.6
1612,6.1
1613,6.5
1614,10.7
1615,8.8
1616,6.1
1617,4.2
1618,5.1
1619,5.0
1620,5.3
1621,5.4
1622,14.3
1623,8.0
1624,5.8
1625,6.1
1626,5.4
1627,5.5
1628,9.0
1629,5.3
1630,12.8
1631,5.4
1632,4.9
1633,6.5
1634,5.9
1635,6.1
1636,6.1
1637,9.2
1638,6.5
1639,8.1
1640,5.2
1641,11.2
1642,5.5
1643,6.0
1644,8.6
1645,10.0
1646,4.2
1647,6.7
1648,4.0
1649,8.0
1650,5.1
1651,5.2
1652,8.5
1653,13.5
1654,4.8
1655,9.5
1656,5.6
1657,5.1
1658,7.5
1659,4.6
1660,4.6
1661,4.0
1662,5.8
1663,8.5
1664,5.8
1665,4.8
1666,4.1
1667,5.1
1668,5.9
1669,5.1
1670,5.7
1671,5.5
1672,7.0
1673,10.9
1674,10.4
1675,5.6
1676,5.9
1677,4.7
1678,5.0
1679,6.1
1680,5.0
1681,9.2
1682,10.8
1683,6.6
1684,7.7
1685,5.5
1686,4.9
1687,5.1
1688,5.5
1689,4.9
1690,5.6
1691,7.6
1692,7.7
1693,5.4
1694,5.6
1695,12.9
1696,5.0
1697,17.4
1698,4.8
1699,4.5
1700,9.6
1701,8.7
1702,8.7
1703,9.5
1704,9.6
1705,5.8
1706,5.5
1707,10.0
1708,4.9
1709,14.6
1710,5.7
1711,5.7
1712,5.6
1713,5.0
1714,4.9
1715,6.4
1716,5.2
1717,5.1
1718,13.3
1719,5.5
1720,5.5
1721,6.2
1722,13.6
1723,5.2
1724,4.7
1725,5.9
1726,5.1
1727,11.8
1728,9.8
1729,5.5
1730,9.3
1731,9.4
1732,5.8
1733,12.2
1734,9.7
1735,7.0
1736,10.0
1737,4.7
1738,4.3
1739,10.1
1740,4.9
1741,5.4
1742,7.7
1743,5.4
1744,8.9
1745,5.6
1746,5.9
1747,3.4
1748,7.8
1749,5.8
1750,9.5
1751,5.5
1752,5.3
1753,6.8
1754,8.2
1755,10.9
1756,5.8
1757,8.3
1758,5.4
1759,9.9
1760,4.9
1761,5.8
1762,5.7
1763,8.1
1764,4.7
1765,13.5
1766,5.6
1767,5.0
1768,12.3
1769,10.1
1770,8.0
1771,7.5
1772,5.6
1773,6.1
1774,5.8
1775,10.1
1776,5.7
1777,10.9
1778,7.0
1779,5.2
1780,5.8
1781,5.5
1782,4.8
1783,5.1
1784,8.4
1785,6.1
1786,9.8
1787,4.9
1788,9.5
1789,6.0
1790,7.1
1791,4.8
1792,8.6
1793,5.2
1794,6.9
1795,6.1
1796,11.7
1797,4.7
1798,5.1
1799,4.9
1800,9.0
1801,5.6
1802,5.0
1803,4.9
1804,6.4
1805,8.5
1806,9.0
1807,6.2
1808,8.3
1809,11.4
1810,14.1
1811,9.7
1812,4.8
1813,4.4
1814,9.8
1815,5.1
1816,5.6
1817,5.2
1818,5.1
1819,5.0
1820,6.1
1821,5.8
1822,6.1
1823,11.1
1824,5.0
1825,6.1
1826,5.7
1827,5.1
1828,9.5
1829,4.4
1830,5.1
1831,10.1
1832,11.7
1833,4.8
1834,5.4
1835,5.2
1836,5.9
1837,5.2
1838,5.7
1839,5.5
1840,4.9
1841,6.0
1842,4.7
1843,5.6
1844,5.2
1845,6.4
1846,6.1
1847,5.6
1848,5.2
1849,5.9
1850,7.6
1851,5.1
1852,11.5
1853,8.2
1854,7.2
1855,5.2
1856,6.0
1857,6.1
1858,7.3
1859,5.4
1860,5.5
1861,9.9
1862,4.4
1863,5.3
1864,8.1
1865,4.9
1866,4.6
1867,5.9
1868,5.9
1869,10.0
1870,7.9
1871,7.0
1872,6.3
1873,5.5
1874,5.1
1875,5.1
1876,4.2
1877,5.8
1878,8.1
1879,5.3
1880,7.9
1881,4.6
1882,5.5
1883,4.5
1884,5.9
1885,4.8
1886,9.5
1887,5.9
1888,12.3
1889,5.6
1890,10.0
1891,7.9
1892,5.8
1893,5.0
1894,5.3
1895,5.8
1896,10.4
1897,5.2
1898,7.1
1899,6.7
1900,8.3
1901,5.7
1902,6.1
1903,7.2
1904,5.0
1905,4.9
1906,6.7
1907,7.5
1908,5.7
1909,5.4
1910,7.1
1911,10.1
1912,7.1
1913,4.8
1914,6.9
1915,6.0
1916,5.7
1917,5.6
1918,13.6
1919,4.2
1920,5.4
1921,5.9
1922,6.1
1923,6.9
1924,5.7
1925,4.8
1926,4.9
1927,5.3
1928,6.5
1929,4.9
1930,6.8
1931,10.6
1932,7.1
1933,13.3
1934,8.1
1935,5.4
1936,10.0
1937,9.0
1938,8.2
1939,5.3
1940,6.1
1941,10.6
1942,6.2
1943,5.5
1944,5.2
1945,10.4
1946,8.7
1947,4.7
1948,5.5
1949,8.2
1950,10.0
1951,5.6
1952,10.9
1953,5.5
1954,7.1
1955,8.0
1956,5.2
1957,4.8
1958,5.9
1959,6.6
1960,7.1
1961,8.9
1962,5.2
1963,5.5
1964,9.9
1965,10.7
1966,7.1
1967,5.6
1968,5.5
1969,5.8
1970,8.2
1971,8.7
1972,6.4
1973,5.3
1974,5.3
1975,4.7
1976,7.1
1977,4.5
1978,5.0
1979,4.4
1980,4.8
1981,9.9
1982,9.1
1983,5.0
1984,5.2
1985,7.8
1986,7.1
1987,5.2
1988,6.5
1989,8.7
1990,5.4
1991,5.0
1992,5.6
1993,8.0
1994,4.8
1995,4.9
1996,5.7
1997,4.4
1998,6.4
1999,4.9
2000,5.5
2001,11.0
2002,4.9
2003,5.2
2004,7.1
2005,5.7
2006,7.1
2007,4.7
2008,5.6
2009,6.2
2010,12.3
2011,5.1
2012,4.9
2013,5.7
2014,11.0
2015,5.1
2016,5.0
2017,5.6
2018,4.8
2019,5.4
2020,4.8
2021,5.3
2022,6.0
2023,4.6
2024,6.1
2025,6.1
2026,5.2
2027,9.1
2028,6.4
2029,6.3
2030,5.0
2031,5.3
2032,6.4
2033,4.9
2034,5.6
2035,13.6
2036,9.5
2037,5.6
2038,9.1
2039,5.1
2040,4.9
2041,5.7
2042,7.2
2043,5.8
2044,7.6
2045,6.3
2046,5.3
2047,13.3
2048,5.7
2049,5.1
2050,6.3
2051,7.1
2052,5.2
2053,5.2
2054,10.5
2055,6.1
2056,12.2
2057,13.8
2058,5.5
2059,11.0
2060,9.5
2061,4.8
2062,5.3
2063,6.0
2064,7.1
2065,5.6
2066,5.5
2067,5.0
2068,9.8
2069,5.1
2070,5.9
2071,5.0
2072,7.2
2073,5.9
2074,4.5
2075,5.9
2076,9.5
2077,5.3
2078,5.1
2079,6.2
2080,7.1
2081,4.6
2082,5.0
2083,6.1
2084,15.1
2085,5.0
2086,7.1
2087,7.1
2088,5.1
2089,9.1
2090,4.9
2091,8.2
2092,4.6
2093,4.1
2094,4.0
2095,6.8
2096,6.8
2097,8.4
2098,6.4
2099,7.5
2100,9.0
2101,7.2
2102,9.0
2103,5.4
2104,8.3
2105,4.8
2106,5.5
2107,5.9
2108,5.9
2109,8.2
2110,5.9
2111,7.8
2112,9.0
2113,7.5
2114,8.6
2115,5.8
2116,4.7
2117,5.2
2118,5.0
2119,6.0
2120,4.6
2121,5.8
2122,5.1
2123,6.4
2124,5.0
2125,4.7
2126,4.9
2127,5.7
2128,4.9
2129,3.9
2130,9.5
2131,6.2
2132,5.8
2133,5.7
2134,4.8
2135,4.4
2136,5.0
2137,5.4
2138,6.0
2139,5.3
2140,9.1
2141,5.9
